id,data
26562178, 作曲 : 林从胤*-* 作词 : 杨立德*-*我爱她*-*像个犯人*-*没有名字只有号码*-*我犯...
26584211,你只是想要疼她  竟然让她遍体鳞伤*-*有许多事 人回头看自然明白*-*当时你辛苦做的那顿晚餐*-*...
429348559, 作曲 : 文颖秋*-* 作词 : 潇彬*-*编曲：陈迪*-**-*曾听过很多难听的话*-**-*幸...
25657361,其实他做的坏事我们都懂*-*没有什么不同*-*眼光闪烁 暧昧流动*-*闭上眼当作听说*-**-*其实...
26584209, 作曲 : 王熙颐*-* 作词 : 王熙颐*-* 烟一根一根抽*-* 烟味却留在身体里越来越浓*-*...
516320185, 作曲 : 黄少峰*-* 作词 : 黄少峰*-*制作人：火星电台*-*打开愤怒的门*-*放走爱过的人...
26584216,让汗水滴落在梦想的土壤*-*把挫折当做是成长的营养*-*幸福是时间埋下种子*-*已经在悄悄酝酿*-*...
26620215,只要你能听到我看到我的全心全意*-*己经好远了*-*退也有一点累了*-*我们都不知道路多远*-*走到...
28211166, 作曲 : 黄一*-* 作词 : 汪宏蕴/许俊南*-*听到这个嗨翻的节奏*-*是我给你马年的问候*-...
28048820,偶尔听到朋友约你吃过饭*-*无心的一句让我听了心酸*-*我以为都已过去*-*却落得心痛不已*-*原来...
28029425, 作曲 : 黄韵仁*-* 作词 : 小寒*-*有过这么一个人*-*总用微笑盖泪痕*-*却一刻不能等*...
429348567, 作曲 : 陈皓轩*-* 作词 : 陈皓轩*-*编曲：陈迪*-**-*街灯下 深夜在逗留*-**-*...
25657368, 作曲 : 古月*-* 作词 : 尔英*-*不知道为了什么*-**-*忧愁它围绕着我*-**-*我每...
27906999,在马路上的太阳下*-*我想到他*-*我想着前一天的她*-*美丽吗*-*从网络上的网页下*-*我找到她...
26584210, 作曲 : 佳旺*-* 作词 : 佳旺*-* 什么地方 静静躺着 他的坚强*-* 什么地方 悄悄隐藏...
429348560, 作曲 : 莫艳琳*-* 作词 : 潇彬*-*编曲：陈迪*-**-*那是谁的故事 被传唱*-**-*...
26562176, 作曲 : 蔡健雅*-* 作词 : 小寒*-*情歌怎么都孤独 平行的五线谱*-**-*无论怎么都孤独...
429348563, 作词 : 潇彬/文颖秋*-*编曲：安鑫/周家騵*-**-*与你走过的角落 还留下什么*-*陪你走过...
26584212, 作曲 : 陈皓轩*-* 作词 : 陈皓轩*-*清楚这一切都只是美丽的烟火*-*就在对视那一刻还是选...
26620209,我被记忆推着走*-*只能旁观不能插手*-*无奈的看你*-*泪水蜿蜒的流*-*我一定伤你很深*-*才会...
516321184,...
444269138, 作曲 : 崔博*-* 作词 : 潇彬*-*编曲：陈飞午*-**-*录音：陈忠宏*-*混音：陈忠宏*...
25657365,你的手指你的眸*-*你的眼神你的口*-*我总忍不住徘徊逗留*-*怕一生爱都挪不走*-**-*你的笑容...
25657369,我来自偶然 像一颗尘土*-*有谁看出我的脆弱*-**-*我来自何方 我情归何处*-*谁在下一刻呼唤我...
26584208,我们就像停机 的电影*-*剧中为你花光 了表情*-*收尾却是你们 来上映*-*我只是你剪掉 的剧情*...
25657362,雨又在下了 看外面又湿了*-*我一直等著 让屋里灯都亮著*-*这样伤心地睡了 这样压抑地醒了*-*想...
516318191,...
1390460601, 作曲 : 杨创*-* 作词 : 潇彬*-*编曲：陈飞午*-*相爱的地方变成了故事 谁在讲*-*回忆...
1390453812, 作曲 : 杨创*-* 作词 : 潇彬*-*编曲：陈飞午*-*谁的从前 丢在路边*-*过客来来回回 ...
1390453813, 作曲 : 覃桢*-* 作词 : 潇彬*-*编曲：欧阳箐宇@TalentUnion*-*你留的伤感 ...
1383909588, 作曲 : 杨创*-* 作词 : 杨创*-*编曲：陈飞午*-*万籁俱寂月光交错我该醒了*-*张牙舞爪...
26584215, 如果不是你 点亮我的心*-* 才能拥有幸福 的憧憬*-* 因为我相信 沿途的泥泞*-* 只为证明梦...
27698464,如果爱是为你 盖了一间大房子*-**-*让你用爱写字 用心诚实 做个蔚蓝的孩子*-**-*幸福的意思...
1308818967, 作曲 : 黄明志*-* 作词 : 黄明志*-*编曲：宋阳*-*那吾克热：*-*梦想的旅途*-*我背...
1293951677, 作曲 : 钱雷*-* 作词 : 唐恬*-*编曲：钱雷*-**-*忽然 一瞬间长大*-*就像 被时间...
1401267982, 作曲 : 周杰伦*-* 作词 : 葛大为*-*原唱：张惠妹*-*制作人：钱雷*-*编曲：钱雷*-*...
1390853266, 作曲 : 杨子朴*-* 作词 : 施人诚*-*原唱：田馥甄*-*制作人：尤长靖*-**-*还是原来...
1376140391, 作曲 : 郑国锋*-* 作词 : 张鹏鹏*-*是有一些 难言的理由*-*也早习惯 寂寞这朋友*-*...
543988388, 作曲 : 李偲菘*-* 作词 : 姚若龙*-*编曲：Martin Tang*-*改编编曲：郑楠*-...
548648087, 作曲 : 李荣浩*-* 作词 : 李荣浩*-*编曲：李荣浩*-*改编编曲：郑楠*-*陈立农：*-*...
1391676531, 作曲 : 钱雷*-* 作词 : 吕易秋*-*编曲：钱雷*-**-*他没有多夸张的戏剧脸孔*-*却钟...
1397695614, 作曲 : 钱雷*-* 作词 : 金灿灿*-*编曲：钱雷*-*制作人：钱雷*-*（AZORAland...
550136151, 作曲 : EDEN/NATHAN Rivr/WOODZ*-* 作词 : EDEN/NATHAN R...
550136152,[by:9irl]*-*（灵超）Yeah～*-*（灵超）Woo～*-*（灵超）Oh～*-*（范丞丞）...
545589259, 作曲 : SOE/M.Berly/K.Chozen*-* 作词 : SOE/M.Berly/K.C...
534539367, 作曲 : Heaven Light/ 郑容和*-* 作词 : 郑容和/Heaven Light*-...
1379646452, 作曲 : 陈诗牧*-* 作词 : 夜小末/陈诗牧*-*编曲：赵瑟*-**-*忽然遇见 陌路擦肩*-...
1399109069, 作曲 : 陈佳明*-* 作词 : 陈佳明*-*每颗心上某一个地方*-*总有个记忆挥不散*-*每个深...
1369543213, 作曲 : 胡继沿*-* 作词 : 胡志敏*-*编曲：胡继沿 CLARICE*-*Chorus：*-...
1371167139, 作曲 : 佳旺/徐凯*-* 作词 : 洪健瑞*-*编曲：佳旺@burger music studi...
1293905703,...
1390853267,...
1401267985,...
1412222520, 作曲 : 钱雷*-* 作词 : 小寒*-*编曲：钱雷*-**-*到时见 你没明说但我都懂*-*这期...
1357825630, 作曲 : 谭志华*-* 作词 : 谭志华*-*编曲：周富坚*-**-*你最近不说话*-*怎么了 为...
1350202699,[by:什么是被你需要]*-*[ti:最近（Cover：李圣杰）]*-*[ar:王·小帅]*-*[a...
1385642413, 作曲 : 无*-* 作词 : 无*-*作曲：雷颂德*-*作词：黄伟文*-*是否很惊讶讲不出说话*-...
1350364033,下一次会有更好的情路*-* 作曲 : immoRtal*-* 作词 : Ruicy*-*歌曲：《最近...
1394986596, 作曲 : 无*-* 作词 : 无*-*既然你并没有犯错*-*为什么还要躲着我*-*我每天都这么的难...
1407392529, 作曲 : 陈光荣*-* 作词 : 许常德*-*编曲：吴欢/豆豆*-*当 我还是*-*一个懵懂的女孩...
1358213641, 作曲 : Meyna Co*-* 作词 : 李焯雄*-*也许放弃才能靠近你*-*不再见你你才会把我...
1379656441, 作曲 : 雷颂德*-* 作词 : 黄伟文*-*回头吧*-*不要走*-*不要这样离开我*-*恨太多*...
1399996150, 作曲 : 张宇*-* 作词 : 十一郎*-**-*我是被你囚禁的鸟*-*已经忘了天有多高*-*如果...
1350379390, 作曲 : 谭志华*-* 作词 : 谭志华*-*你想要的我却不能够给你我全部*-*我能给的却又不是你...
1379654626,别在拖*-* 作曲 : 无*-* 作词 : 无*-*回头吧*-*不要走*-*不要这样离开我*-*恨太...
1375712051, 作曲 : 王小帅*-* 作词 : 王小帅*-*编曲：魏军*-*我一个人走*-*在拥挤的街头*-*熙...
1408605348, 作曲 : 周富坚*-* 作词 : 林乔*-*海岸人潮是来了又散*-*鞋里的沙像心中的无言*-*那些...
1396920300, 作曲 : 黄小天*-* 作词 : 十三*-*编曲：戴浪*-**-*把悲伤装行李 开始一个人生活*-...
1370007762, 作曲 : 稻草人*-* 作词 : 稻草人*-*编曲：戴浪*-**-*我最亲爱的 你怎么了*-*别不...
1405878088, 作曲 : 周富坚*-* 作词 : 张畅/林乔*-*听记忆的旋律*-*会有一种很熟悉的语气*-*给过...
1370007761, 作曲 : 王小帅*-* 作词 : 王小帅*-**-*终于还是放开你手了*-*终于还是放手你走了*-...
1358208389, 作曲 : 任素汐*-* 作词 : 任素汐*-*桥上走的哪一句*-*我没到 你别起韵*-*你就把头转...
1378989230, 作曲 : 王小帅*-* 作词 : 王小帅*-*晚安*-*亲爱的人*-*孤独的夜*-*难有睡眠*-*...
1354113213, 作曲 : 徐嘉良*-* 作词 : 李岩修*-*作词：李岩修*-*作曲：徐嘉良*-*原唱：王羚柔*-...
1303113048,再见扛不住的爱情 让我睡个好觉*-* 作曲 : 王·小帅*-* 作词 : 王·小帅*-*再见 你好再...
1369271780, 作曲 : 王小帅*-* 作词 : 王小帅*-*有情人难成眷属*-*口哨：王小帅*-*录音师：厕所*...
1400258831, 作曲 : 颂今*-* 作词 : 颂今*-*编曲：戴浪*-**-*寒风飘飘落叶*-*吹落了滴滴泪花*...
1375708823,...
1412022967, 作曲 : 陈威全*-* 作词 : 黄婷*-*编曲：戴浪*-*吉他：邓仲伟*-*录音：熊臣熙*-*混...
1408941731, 作曲 : Zhen Ding/Gary Cheung*-* 作词 : Zhen Ding/Gary...
1408941728, 作曲 : Zhen Ding/Jackson Wang*-* 作词 : Zhen Ding/Jac...
1408944792, 作曲 : Zhen Ding/Stephanie Poetri*-* 作词 : Zhen Ding...
1408941727, 作曲 : Zhen Ding*-* 作词 : Zhen Ding*-*Baby CEO get m...
1408944790, 作曲 : Zhen Ding/Kenneth T Wiggins Jr.*-* 作词 : Zhen...
1408944791, 作曲 : Zhen Ding/Ellroy Uyleman/Teun de Kruif*-* 作词...
1408941730, 作曲 : Zhen Ding/Aurel Jashari*-* 作词 : Zhen Ding/Au...
1408944789, 作曲 : Zhen Ding*-* 作词 : Zhen Ding*-*Bossy*-*无敌的感觉多...
1408944786, 作曲 : Zhen Ding*-* 作词 : Zhen Ding*-*YBM on the bea...
1408941726, 作曲 : Zhen Ding/Aurel Jashari*-* 作词 : Zhen Ding/Au...
1408944788, 作曲 : Zhen Ding/Niles Groce*-* 作词 : Zhen Ding/Nile...
1408944785, 作曲 : Zhen Ding*-* 作词 : Zhen Ding*-*Mr. Enjoy Da M...
1408941729, 作曲 : Zhen Ding*-* 作词 : Zhen Ding*-*我像个系统里的bug*-*网...
1408944787, 作曲 : Zhen Ding/Artem Grigoryan*-* 作词 : Zhen Ding/...
1403510842,[by:YoungtrapYoungSadly]*-* 作曲 : KnowKnow/PSY.P/40...
864181200,[by:立酱]*-* 作曲 : Roko Tensei*-* 作词 : mr.enjoy da mo...
1404479816,[by:贰零贰零柒]*-* 作曲 : Melo/KnowKnow/404 RAPPER*-* 作词 ...
1406954892,[by:YOUNG-KKKKKK-SCK形意]*-*[ti:12]*-*[ar:Knowknow]*...
424498333,[by:立酱]*-* 作曲 : Mc光光*-* 作词 : Mc光光/Trouble.Z/Dzknow...
1392170171,DZKNOW：*-*Like UFO*-*我的studio像个UFO*-*Babyproud bab...
1366479436, 作曲 : ICEProud/Yoken_Official*-* 作词 : ICEProud/Kno...
1392170170,[by:最佳感动]*-*KnowKnow：*-*I'm gone i forget where im...
1392162019,[by:連環故障]*-*BABYBO：*-*我爽上了天 uh*-*always loyal 没理由*...
1396235002, 作曲 : ICEProud/KnowKnow*-* 作词 : ICEProud/KnowKnow*...
1405128613, 作曲 : Peter Fish/KnowKnow*-* 作词 : Peter Fish/KnowK...
1350642021, 作曲 : 李尔新/DZKONW*-* 作词 : 李尔新/DZKONW*-*master做事 只会追...
1361705690, 作曲 : ICEProud/KnowKnow*-* 作词 : ICEProud/KnowKnow*...
1400081197,冰骄傲就是我*-*我是超级大帅哥*-*给你展现富有 你的打扮看来特别穷*-*dz和babybo 我们...
1392170181,KnowKnow：*-*口袋头 啥都有*-*哆啦A梦 Where we go ?*-*时光机 任意门...
1297574344, 作曲 : KnowKnow/KnowKnow*-* 作词 : KnowKnow/KnowKnow*...
1386169730, 作曲 : 学校男孩kK/KnowKnow/J.MagFly*-* 作词 : 学校男孩kK/Know...
1392170183,[by:railcgh]*-*Psy.p：*-*你羡慕我们每天都在喝醉*-*你羡慕总是有美女陪我睡*...
1368775378,[by:立酱]*-* 作曲 : Kinobeats/PURPLE EAST*-* 作词 : J.Ma...
467781992,[by:Trap_Girl]*-* 作曲 : BeatPlug*-* 作词 : 光光/Dzknow*...
1335375296, 作曲 : Sweet T*-* 作词 : Sweet T*-*习惯了闻你的味道*-*就知道你也在这...
504708317,放到空中去撒野*-* 作曲 : Cola/Dzknow*-* 作词 : Toy周顺/Cola/Dzk...
1406041768, 作曲 : ICEProud/BABYBO/KnowKnow*-* 作词 : ICEProud/BA...
865891180,[al:佳文]*-*[ar:佳音]*-*[ti:52hz remix]*-*[by:Linsena]...
865777234,[by:TammyZim]*-* 作曲 : z7*-* 作词 : z7*-*对你想法多的不止翻云覆雨...
1356672617, 作曲 : 药瑞/WI$LDIN*-* 作词 : 药瑞/WI$LDIN*-*混音：Mayongyi*...
864929565,(52赫兹的鲸鱼它叫Alice，它1989年被发现，从1992年开始被追踪录音。在其他鲸鱼眼里，Al...
1302266306, 作曲 : 何点儿suhe*-* 作词 : 何点儿suhe*-*我想我和你没有过节*-*生活过得有多...
1405113568, 作曲 : KnowKnow*-* 作词 : VIKsauce*-*你别再诶来诶去可不可以*-*丘比...
864527850, 作曲 : KnowKnow*-* 作词 : Bass J/KnowKnow*-*混音:W-Bust...
1326980995, 作曲 : 尧不燥/KnowKnow*-* 作词 : 尧不燥/KnowKnow*-*52Hz Rem...
1383292464, 作曲 : Roko Tensei/KnowKnow*-* 作词 : BIGBO$$/KnowKno...
1308291113, 作曲 : 无*-* 作词 : 无*-*作曲 : 无*-*作词 : 无*-*建议你喜欢金牛座*-*碰...
1370047789, 作曲 : 小咪*-* 作词 : 小咪*-*编曲：WJCTION*-*如果离开以后*-*得到的会是什...
1325896149, 作曲 : 小咪*-* 作词 : 小咪*-*编曲：漠心藤*-**-*你现在好吗*-*会不会偶尔想起她...
1361997765, 作曲 : 徐畅远*-* 作词 : 徐畅远*-*编曲：WJCTION*-**-*看你眼睛好像有几颗星...
1340400068, 作曲 : 小咪*-* 作词 : 小咪/HeRo.H*-* HeRo.H：*-* 数不清 又是一个难...
1335545209, 作曲 : 小咪*-* 作词 : 小咪*-* 深夜不敢回家*-* 又是一个人的沙发*-* 独自在被子...
1350113921,[00:23]编曲：WJCTION*-*[00:31]我穿过热闹的街道寻找*-*[00:39]寻找那...
1384535630, 作曲 : 小咪*-* 作词 : 小咪*-*编曲：WJCTION*-*可当我还是十六岁的小男孩*-*...
1325898153,...
1366583598, 作曲 : 徐畅远*-* 作词 : 徐畅远*-*编曲：WJCTION*-*看你眼睛好像有几颗星*-*...
1370047790,...
1340396641,...
1335545210,...
1385628904,...
1350112999,...
1362000702,...
1366583599,...
25643291, 作曲 : 王力宏*-* 作词 : 王力宏*-*打开窗户让孤单透气*-*这一间屋子 如此密闭*-*欢...
27713963, 作曲 : 雷颂德*-* 作词 : 黄伟文*-*卢：是否很惊讶 讲不出说话*-*没错我是说 你想分手...
25642125, 作曲 : 王力宏*-* 作词 : 王力宏/瑞业*-*蝴蝶眨几次眼睛 才学会飞行*-*夜空洒满了星星...
27483167, 作曲 : 王力宏*-* 作词 : 王力宏*-* 我的天空多么的清新*-* 透明的承诺是过去的空气*...
461864856,[by:垚渊]*-*作曲：黄明志*-*作词：黄明志*-*编曲：萧启贤*-*制作人：黄明志*-*吉他：...
25643093,乌黑的发围盘成一个圈*-*缠绕所有对你的眷恋*-*搁着半透明的脸*-*嘴里说的语言完全没有欺骗*-*...
5233037,你取代 这一秒我生命的空白*-*问题忽然找到答案*-*不用解释也明白*-*你的微笑是一个暗号*-*我...
25643327, 作曲 : 王力宏*-* 作词 : 王力宏/黄谖谖/楼南蔚*-*在爱的幸福国度你就是我唯一*-*我唯...
5257150,好冷*-*雪已经积的那么深*-*Merry X'mas to you*-*我深爱的人*-*好冷*-*...
25642139, 作曲 : 王力宏*-* 作词 : 王力宏/易家扬/王大中*-*分开之后另一年的春天*-*记忆也像下...
5239564,王:你是我心内的一首歌*-*王:心间开启花一朵*-*S:你是我生命的一首歌*-*S:想念汇成一条河*...
25642151, 作曲 : 王力宏*-* 作词 : 王力宏/易家扬*-*想跟我吵架 我没那么无聊*-*不懂得道歉 我...
5268423, 作曲 : 王力宏 / 陶喆*-* 作词 : 王力宏 / 陶喆 / 陈镇川*-* 编曲 : 王力宏 ...
25643275,你这么美你这么媚*-*你这么美你这么美美美妹妹*-*你这么美你这么媚*-*你这么美你这么美美美妹妹*...
25643227,淋我淋过的雨 吹你吹过的风 比风雨还亲蜜*-*两个人的影子 在同一个天地 拥有一样的回忆*-*心想着...
25643359, 作曲 : 侯德健*-* 作词 : 侯德健*-*编曲 : 王力宏*-*RAP词 : 王力宏*-*遥远...
25642788, 作曲 : 陈伟*-* 作词 : 陈伟/于光中*-*有时候只需要一首歌就能让我自在*-*忘掉要排队空...
25642208,专集：盖世英雄*-*王力宏 - Kiss Goodbye*-**-*Baby不要再哭泣*-*这一幕多...
25642119, 作曲 : 王力宏*-* 作词 : 王力宏*-*打倒帝国主义*-*不愿再做奴隶*-**-*我家大门被...
25643268,知人知面 知己知彼 又知心*-*古人说 这就是所谓知音*-*相知相惜 相亲相爱 也相忆*-*朋友你 ...
25642227,[by:简单de频率]*-*[ti:花田错 live]*-*[ar:王力宏]*-*花田里犯的错*-*...
25642225,今早起床了*-*看镜子里的我*-*忽然发现我的发型睡得有点kuso*-*一点点改变，有很大的差别*-...
5257143,看起来朋友很多*-*知心的没几个*-*而最关心的就是你*-*尤其在这些年后*-*分开的那么远*-*感...
25643271, 作曲 : 王力宏*-* 作词 : 徐若瑄*-*小时候 你想要什么*-*我要一台大大蓝色的飞机*-*...
25794006, 作曲 : 林俊杰*-* 作词 : 林俊杰/Mike Chang*-* 小提琴特别演奏：王力宏*-*...
25794005,...
25642769,看着你走得倔强*-*头也不回*-*我该不该挽回*-*每一次都是这样跑了又追*-*你到底累不累*-*为...
25642239,当世界只剩下这床头灯*-*你那边是早晨已经出门*-*我侧身感到你在转身*-*无数陌生人 正在等下一个...
28432280,你是我心内的一首歌*-*心间开启花一朵*-*你是我生命的一首歌*-*想念汇成一条河*-*点在我心内的...
25642114, 作曲 : 王力宏*-* 作词 : 王力宏/陈镇川/欧阳靖/崔惟楷*-*ye.e on.e on*-...
422463810, 作曲 : 方大同/王力宏*-* 作词 : 方大同/王力宏*-*跟着我Flow*-*跟着我Flow*...
25642206,"o~~~*-*爱你,*-*不是因为你的美和影*-*我越来越爱你,*-*每个眼神触动我的心*-*因为你..."
25642258,*-*这世界很复杂*-*混淆我想说的话*-*我不懂太复杂的问法*-*什么样的礼物能够永远记的住*-*...
25643284, 作曲 : 王力宏*-* 作词 : 王力宏/崔惟楷*-*是 我是不是 又 在创造未来*-*是不是 我...
25642800, 作曲 : 王力宏*-* 作词 : 许常德*-*云飘在天空 浪在海流动*-*这世界太多 无法掌握的梦...
25642252,你是我心中的日月光芒*-**-*手中握着格桑花呀*-*美的让我忘了摘下*-*你的真 带着香 你的香 ...
25643299, 作曲 : Waermo*-* 作词 : 姚谦*-*我绕著你打转*-*一圈一圈公转*-*在人与人的银...
32711685,[by:九九Lrc歌词网～www.99Lrc.net]*-*夜好深了*-*纸窗里怎么亮着*-*那不是...
33497018,[by:放开我那小鱼干儿]*-* 作曲 : 王力宏*-* 作词 : 王力宏*-**-*Baby不要再...
25642244,在  送你上车以后*-*我  独自站了好久*-*雨  像一整夜的梦*-*痛  却怎么也不走*-*猜不...
25642223,光透进来把梦刷白*-*舍不得你会醒过来*-*不要现在走也走太快*-*wu...*-*说不上来隐隐躺在...
5273791,...
28660644, 如什么都可修补*-* 孤单真可起诉*-* 或者只得我欠回报*-* 谁想将恋爱当回报*-* 别的手即...
33497013,[by:放开我那小鱼干儿]*-*爱你 不是因为你的美而已*-*我越来越爱你*-*每个眼神触动我的心*...
25714320, 作曲 : 王力宏*-* 作词 : 王力宏*-*编曲 : 王力宏*-**-*这就是十二个生肖*-*子...
461518963,*-*秦时明月汉时关，*-*万里长征人未还。*-*但使龙城飞将在，*-*不教胡马度阴山。*-**-*...
25642261,这厢是 梦梅恋上画中的仙*-*那厢是 丽娘为爱消香殒碎*-*为了爱 不吃不喝不睡*-*但穿过千年爱情...
27483170,看着天 一边开车一边打哈欠*-*DJ报时说清晨六点*-*想到见你就不累*-*喔这些年我还留着你的高跟...
33497035,[by:放开我那小鱼干儿]*-*左右摇摆 把手举起来 go台北*-*夜好深了 纸窗里怎么亮着*-*那...
27591648,不要害怕 不要害怕*-*爱一个人其实并不复杂*-*不要害怕 不要害怕*-*过去的眼泪用今天去擦*-*...
1349292048, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1321929928, 作曲 : Ice Paper/福克斯*-* 作词 : Ice Paper/福克斯*-*编曲：Ice...
1320100120,[02:05.]Verse2.(福克斯)：*-*[02:30.]世界里人人可见 而你楚楚可怜*-* ...
1394155242, 作曲 : 9 Tribez*-* 作词 : 9 Tribez/法老/Mc光光/ICE/泥鳅/HAM...
1327057005, 作曲 : Ice Paper*-* 作词 : Ice Paper/孤矢*-*编曲：Ice Pape...
1408761974,[00:08]Trouble.Z:*-*[00:10]我们用三年时间终于开出隧道*-*[00:13]...
1349279287, 作曲 : Ice Paper/福克斯/BigYear大年*-* 作词 : Ice Paper/福克...
1342823472, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1321929914, 作曲 : Ice Paper*-* 作词 : Ice Paper/Round_2*-*编曲：Ice...
1340192075,[by:Gumiho_Wy]*-*[ti:]*-*[ar:]*-*[al:]*-*=*-* 作曲 :...
1327060656, 作曲 : Ice Paper*-* 作词 : Ice Paper/Trouble.Z/西奥Sio*...
1354037219, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1378061994, 作曲 : Lil Wen/Ice Paper*-* 作词 : Lil Wen/Ice Paper*...
1337549064, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
864498975, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1350571417, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1408763453, 作曲 : Ice Paper*-* 作词 : Trouble.Z/Round_2/Ice Pape...
1294144648,[by:小灰的男朋友]*-* 作曲 : Wizi./Ice Paper*-* 作词 : Wizi./...
1321933263, 作曲 : Ice Paper/Kc*-* 作词 : Ice Paper/Kc*-*编曲：Ice P...
520448416,[by:立酱]*-* 作曲 : Mc光光/Ice Paper*-* 作词 : Mc光光/Troubl...
574766780,编曲：Ice Paper*-*混音：张太郎*-*Ice Paper*-* 作曲 : Ice Pape...
1321931465, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1327066230, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1359803483, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1321926963, 作曲 : Ice Paper/Lil Howcy*-* 作词 : Ice Paper/Lil Ho...
524194019,[by:daintydawn]*-*[ti:We Don't Need A Break]*-*[ar...
1321941182, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1376714769, 作曲 : Hayrul海力/Ice Paper*-* 作词 : Hayrul海力/Ice Pape...
1407483956,[by:伽蓝米欧]*-* 作曲 : Ice Paper*-* 作词 : Ice Paper/王嘉诚*...
532754058,[by:沐然小则]*-* 作曲 : Ice Paper*-* 作词 : Ice Paper/早安*-...
1321932349, 作曲 : Ice Paper*-* 作词 : Ice Paper/Round_2*-*编曲：Ice...
1354265120, 作曲 : Mc光光/Ice Paper*-* 作词 : Mc光光/Ice Paper*-*上过台 ...
1329843323,[by:乌冬AKAwudom]*-* 作曲 : DJ Tim/Ice Paper/Mc光光*-* 作...
529663080, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1381402610,Hook (XZT):*-*欲念缠绕身边的每一天*-*每一个屋檐*-*它又浮现在我的眼前*-**-*...
511941850,[by:水原鹿子]*-* 作曲 : Ice Paper*-* 作词 : Round_2/Ice Pa...
1364399507, 作曲 : Ice Paper/孤矢*-* 作词 : Ice Paper/孤矢*-*编曲：Ice P...
1350571439, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1349279435, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
517728418,[by:沐然小则]*-* 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲...
1345844541, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
559745101,[by:卤卤卤卤成蛋]*-* 作曲 : Ice Paper*-* 作词 : Ice Paper*-*...
1349285611, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1327059882, 作曲 : 无*-* 作词 : 无*-*采样：胡伟立 - 市集*-*电影《九品芝麻官》*-*大*-*...
1332958414, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1360470643, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1321928886, 作曲 : Ice Paper*-* 作词 : Ice Paper/Mc光光*-*编曲：Ice Pa...
1327056638, 作曲 : Ice Paper*-* 作词 : Ice Paper*-*编曲：Ice Paper*-...
1359607718,作曲 : Ice Paper*-*作词 : 无*-*8MILE x BEAT SHARE*-*1 M...
1305475995,[by:立酱]*-* 作曲 : JCaspersen/Ice Paper/Mc光光*-* 作词 : ...
1362247767, 作曲 : Lil Ghost小鬼*-* 作词 : Lil Ghost小鬼*-*制作人：CDE*-*...
542690276, 作曲 : AKA.imp小鬼*-* 作词 : AKA.imp小鬼*-*编曲：韩星洲*-**-*Yo...
1397674264, 作曲 : 陈伟*-* 作词 : 葛大为*-*RAP词/曲：Lil Ghost小鬼*-*原唱：张芸京...
1366506904, 作曲 : Lil Ghost小鬼*-* 作词 : Lil Ghost小鬼*-*编曲：Lil Gho...
1297486087, 作曲 : 小鬼*-* 作词 : 小鬼*-*编曲：WhyBeatZ*-*“快乐病毒”*-*Like ...
1366506899, 作曲 : Lil Ghost小鬼*-* 作词 : Lil Ghost小鬼*-*编曲：CDE*-**...
543987405, 作曲 : Zico/Pop Time*-* 作词 : Zico*-*编曲：ZICO/Poptime...
1366507978, 作曲 : Lil Ghost小鬼/CDE*-* 作词 : Lil Ghost小鬼*-*编曲：CDE...
545592271," 作曲 : Lil Fish*-* 作词 : OGON*-*中文词：吕易秋*-*编曲：OGON, L..."
1323303573, 作曲 : Lil Ghost小鬼*-* 作词 : Lil Ghost小鬼*-* 编曲：小鬼*-**...
1356455302, 作曲 : 黄一(恒星音将)*-* 作词 : 胡旭/卡卡*-*编曲: 黄一(恒星音将)*-**-*手...
1351664505, 作曲 : Lil Ghost小鬼*-* 作词 : Lil Ghost小鬼*-*编曲/制作人：Tha...
1318879277, 作曲 : Lil Ghost小鬼*-* 作词 : Lil Ghost小鬼*-*制作人：Thurxd...
1355916305, 作曲 : 小鬼·王琳凯*-* 作词 : 小鬼·王琳凯*-*原词：刘卓辉*-*原曲：陈光荣*-*词：...
548648086, 作曲 : Dansonn*-* 作词 : 欧阳靖/林彦俊/Lil Ghost小鬼/李让/周锐/黄新...
