id,data
2941746138,"华语,学习,流行"
2733846815,"华语,流行,治愈"
2768003527,"华语,流行,伤感"
2799605691,"流行,工作,兴奋"
2788609103,"华语,夜晚,思念"
2123597776,"华语,流行"
2121683105,"华语,流行,清新"
2629041485,"华语,流行,民谣"
2799358027,"华语,流行,治愈"
2620713775,"华语,粤语,流行"
2958493104,"华语,流行,治愈"
2787144704,"华语,流行,伤感"
439354870,"华语,孤独,思念"
2070299050,"流行,说唱,R&amp;B/Soul"
2842546585,治愈
2946843438,"华语,流行,治愈"
2573868971,"华语,流行,治愈"
2121778560,"华语,翻唱"
2544633739,"华语,流行,孤独"
863744119,"华语,翻唱"
3080400635,"华语,兴奋,快乐"
2996592506,"华语,夜晚,思念"
979183752,"说唱,华语,流行"
2904974388,"浪漫,说唱,华语"
2733012721,
2979664465,"华语,浪漫,放松"
3086143043,"流行,放松,快乐"
2771052201,快乐
102445100,"欧美,说唱,流行"
2529165918,"说唱,R&amp;B/Soul"
2008947511,"华语,说唱,思念"
2786240378,"华语,流行,说唱"
895568281,"说唱,R&amp;B/Soul,流行"
735827032,说唱
2526898742,"说唱,快乐"
2312676651,"华语,说唱,摇滚"
2323079221,"说唱,华语,90后"
56834682,"说唱,R&amp;B/Soul"
496689922,"华语,说唱"
932190466,"驾车,说唱,伤感"
2961160477,"华语,说唱,00后"
731283203,"流行,怀旧,伤感"
325993939,"欧美,说唱,酒吧"
2686691097,说唱
714026807,
2936138909,
2062742048,清晨
310054140,
388300150,"快乐,散步"
2342932056,"夜晚,兴奋,伤感"
2137155822,"说唱,R&amp;B/Soul"
820564479,
2340016863,
476107461,"华语,说唱"
2265858667,"伤感,治愈"
936957382,"说唱,流行,治愈"
772123397,"孤独,治愈,华语"
755588114,
2411114467,"说唱,孤独,华语"
604261580,"流行,榜单,说唱"
2470518663,"说唱,夜晚,孤独"
487235478,"说唱,欧美,运动"
2427004992,
2480569206,
2959899213,清晨
2899295533,"伤感,孤独,治愈"
618557975,
2440877962,"说唱,R&amp;B/Soul"
2773489263,"华语,说唱,孤独"
2811609612,"流行,华语,思念"
2482875764,
2821140439,"华语,说唱,孤独"
953346292,"华语,说唱"
2617467453,"华语,流行,伤感"
2609818095,"华语,说唱,00后"
426410598,"华语,说唱"
608280925,"流行,小语种"
769076728,
952117067,"说唱,R&amp;B/Soul,华语"
2068085702,"说唱,浪漫"
2689596122,
541905479,说唱
524400757,
924680166,华语
2873969666,"华语,流行,夜晚"
2827910968,"华语,流行,治愈"
906192715,"流行,伤感,孤独"
2644849262,"华语,流行,放松"
2923735400,"华语,流行,治愈"
2322535536,"学习,流行,华语"
2820338655,"流行,摇滚,治愈"
991303639,安静
3030241127,"华语,流行,放松"
3064730371,"华语,治愈,感动"
2968225581,"华语,欧美,韩语"
2900036311,"华语,流行,治愈"
2841142344,"华语,流行,感动"
620809527,"华语,夜晚,治愈"
811545223,"华语,流行,伤感"
2527503637,"华语,流行,治愈"
2916947535,"电子,R&amp;B/Soul,欧美"
997582919,"华语,流行,夜晚"
2199629114,"华语,民谣,治愈"
2025348171,"华语,治愈,流行"
2411825378,"华语,流行,民谣"
2520349106,"怀旧,思念,90后"
2959427503,"华语,流行,放松"
3013129747,"流行,伤感,孤独"
2923666931,"散步,浪漫,流行"
2802892013,"华语,流行"
637843876,"华语,浪漫,快乐"
2666769294,"华语,流行,兴奋"
2825050297,"流行,快乐"
2802880138,"华语,流行"
162043341,"华语,流行,怀旧"
2520958392,"民谣,夜晚,运动"
2569859730,
2613099530,"华语,流行,浪漫"
2678572883,"华语,流行,学习"
2553596714,"华语,流行,古风"
2022186054,"华语,古风,流行"
2903845464,治愈
2802470018,"华语,流行,伤感"
79825724,"校园,90后,网络歌曲"
2279723449,"90后,网络歌曲,校园"
2170988671,"流行,翻唱"
2492758024,华语
434687869,"怀旧,网络歌曲,华语"
1994451394,"华语,怀旧,思念"
2784993041,"华语,怀旧,90后"
2369520736,"流行,伤感,孤独"
549555350,"流行,清新,网络歌曲"
551801688,"华语,流行,旅行"
3022037755,"流行,民谣,夜晚"
3063736985,"华语,民谣,浪漫"
2551864209,"夜晚,学习,治愈"
611641477,
162416681,"华语,流行,说唱"
2823477517,"华语,流行,民谣"
652762973,"华语,治愈,民谣"
919620061,"华语,治愈,民谣"
988690134,"粤语,怀旧,华语"
2237551001,"粤语,怀旧,伤感"
2236351380,"华语,粤语,怀旧"
2512725665,"流行,粤语,经典"
917794768,"华语,日语,粤语"
2271103368,
2639030486,"华语,粤语,怀旧"
531321323,"华语,流行,治愈"
2020864493,"华语,流行,伤感"
2468971321,"华语,怀旧,经典"
704472404,"华语,流行"
2986733882,"华语,粤语,流行"
2299383318,"粤语,怀旧"
619080394,"粤语,怀旧,经典"
2374131982,"华语,治愈,感动"
2075397679,"流行,翻唱,夜晚"
2690737342,"粤语,流行,浪漫"
1994370897,"华语,粤语,怀旧"
2886067623,"粤语,流行,怀旧"
2469909874,"70后,经典,华语"
2933222749,"华语,经典,影视原声"
2492536378,"华语,经典"
892851120,"粤语,怀旧,经典"
746872,"流行,经典,感动"
13484725,
2875741789,"华语,流行,怀旧"
803927975,"粤语,怀旧,感动"
2024049499,"粤语,经典,驾车"
1989897584,"伤感,夜晚,流行"
2547569563,"民谣,夜晚"
561686874,"安静,治愈,孤独"
469911526,
2441259969,"华语,流行,思念"
940012211,
2946346845,"华语,民谣,思念"
2122220982,
2256856705,"民谣,华语,流行"
2149980771,"伤感,孤独,思念"
2570763913,"怀旧,清新,安静"
736614949,
582464119,民谣
2658047965,"学习,孤独,轻音乐"
2520739691,"轻音乐,学习,夜晚"
308213605,"旅行,欧美,另类/独立"
391125700,"电子,游戏,兴奋"
442538213,"电子,轻音乐,游戏"
2016107008,"欧美,流行,快乐"
99426250,"游戏,电子,兴奋"
316223640,"电子,古风,民族"
591585623,"电子,清新,流行"
2018185507,旅行
2321969053,"电子,古风,民族"
890149010,"华语,流行,清新"
710924662,"华语,电子,清新"
2108191975,"学习,放松,电子"
757846944,电子
2829920189,韩语
2182838698,"摇滚,流行,电子"
307656198,"电子,流行,欧美"
580902145,"电子,兴奋"
605227658,"欧美,电子"
2583211946,"轻音乐,电子,榜单"
629927483,"电子,兴奋,游戏"
2385564600,"电子,清新,学习"
590742560,"日语,欧美"
2273534636,
2566843552,"电子,运动,游戏"
2048765657,"放松,另类/独立,电子"
2843176459,"说唱,华语,流行"
2842831818,"华语,说唱"
2844653116,"华语,说唱,流行"
2881994082,"乡村,轻音乐,运动"
2864218268,"华语,流行,快乐"
2476600875,"说唱,华语"
2901832025,"R&amp;B/Soul,说唱"
487480716,"说唱,酒吧,兴奋"
2847931162,
2141754249,"浪漫,说唱"
2972160851,"华语,说唱,兴奋"
2318443785,"华语,说唱,运动"
